start	end	text
5729380	5732260	क्योंकि नया वेवस्वाइक कर सके
5732260	5734500	10,000 में वेवस्वाइक हो बहुँ यह है
5734500	5738020	10,000 कि तना दिन चलता
5738020	5745080	लेकिन तेजश्वी जब हर परिवार को सरकारी नौकरी देगा
5745080	5750180	तो इस परिवार का कितना समस्या दूर हो जाएगा
5750180	5752740	जिंदिगी भर का समस्या दूर हो जाएगा
5752740	5755200	हम आगे का सोच रहे हैं
5755200	5757780	इन लोगों खाली ठंगने का काम कर रहा है
5757780	5762700	इसलिए आप सब लोगों से हम अफील करेंगे की एक जुट रहिए
5762700	5767240	जितने सनवीधा कर्मी है सब को पर्मनेंट किया जाएगा
5767240	5771860	जितने आॉट्सॉर्सिक वाले हैं सब को पर्मनेंट तेजश्वी करेगा
5771860	5786060	जितने हमारी जिविकादी दिया है, सब को जो है तेजश्वी पर्मानेंट करेगा, तीस हदार रुप्या मान देदेगा, पांच लाग का भीमा कराने का काम करेगा, चिंता करने की दुरॉत ने,
5786060	5789160	बेरोज़कारी को दूर करना है कि नहीं करना है
5789160	5793680	तेजस्वी का साथ मिल करके बिहार बनाईएगा
5793680	5796740	बहुत लोग आएगा है ने उने
5796740	5801880	अमित अंभीत शाजी बोले कि बिहार में भूमी की कमी है
5801880	5803640	इसलिए कर खाना नहीं लगा सकते
5803640	5805980	एक मौका तेजस्वी को दीजे
5805980	5809660	इनको 20 साल दिया तेजाश्वी को 20 महिना दीजीए
5809660	5813820	जो 20 साल में नहीं हुआ तेजश्वी 20 महिना में करके दिखाने का काम करेगा
5813820	5818880	तेजाश्वी की उम्रे कच्ची है लेकिन जुबान पक्की है
5818880	5823220	जो कहा हो किया जो कहा हुआ है है हो करके जाएंगे
5823220	5827460	इन बाजपाईयों को, हम लोगों को सबख सिखाने का काम करना
5827460	5833400	आज नितीजी की स्थितिया आप लोग जान रहे हैं, बुड़े हो गए हैं
5833400	5836440	अब उनसे सरकार नहीं चलाया जाना है
5836440	5843420	ये बिहार को परधान मंत्री अमीड शाय जो है, बड़बाद कर रहे हैं
5843420	5849400	हाइजाक कर लिए है, आप लोगों को टैक करना कि बिहार को लाल बिहार को चलाएगा
5849400	5852340	कि बाहरी आकर के बिहार को चलाने का काम करेगा
5852340	5855800	एको बार बार आता है कुछ होता है
5855800	5857860	सुकार आता है कुछ होता है
5857860	5859940	अबजा होती है
5859940	5862840	एक बार भी लोग आजका पूछ ने आया
5862840	5866340	इस लोग नहीं आएगा लेकिन ते जश्वी ज़रूर आएगा
5866340	5867720	आप लोग का जश्वी पोछे
5867720	5869620	एक मौका बस
5869620	5872520	एक मौका मिलेगा की नहीं मिलेगा तेज़वी को
5872520	5875880	और जो लोग भी भाई राम जिल जी से सदा
5875880	5879520	जी से जो लोग नराज़गी अगर रखते हों
5879520	5881640	तो बड़ा सोची थी
5881640	5883620	सरकार बनाना
5883620	5885880	बेरोज़कारी को दूर करना
5885880	5888440	पिहार को बनाने का काम करना
5888440	5890480	यह मौका नहीं चुबना है
5890480	5895100	समझे कि तेजस्वी यादवी अलॉली से चुडाउं लगने का काम कर रहा है
5895100	5899260	तो आप लोगों का प्यार मिलेगा ना
5899260	5902540	तो भोट कब है छोड नोमबर
5902540	5906020	छोड नोमबर को टकाटाक ठाक
5906020	5915220	टकाटाक ठकाटाक ठकाटाक ठकाटाक ठकाटाक लाल तेन पर चुप चॉप चॉप चॉप चॉप
5915220	5921980	इधर पढ़ेगा खटा खट खटा खट खट खटा खट खटा खट खटा खट लाल तेन पर
5921980	5926840	इधर जब खटा-खट होगा तो फटा-फट फटा-फट भास्पा भागेगा
5926840	5933180	भागाईए 20 साल दे के लिए क्या किया बिहार देश का सब्सक्राइब
